source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_18_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	18	2	20190917_ESC_EB_hFF_H9_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_18_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	18	2	20190917_ESC_EB_hFF_H9_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_18_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	18	2	20190917_ESC_EB_hFF_H9_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_18_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	18	2	20190917_ESC_EB_hFF_H9_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
pooled standard replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_18_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Trypsin;AC=MS:1001251	18	2	20190917_ESC_EB_hFF_H9_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9-80 replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_14_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Trypsin;AC=MS:1001251	14	1	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9-80 replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_980_14_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Trypsin;AC=MS:1001251	14	1	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9-80 replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_980_14_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Trypsin;AC=MS:1001251	14	1	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_14_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_980_14_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_980_14_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_14_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_980_14_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_980_14_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
pooled standard replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_14_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Trypsin;AC=MS:1001251	14	2	20190917_ESC_EB_hFF_980_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_1_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Trypsin;AC=MS:1001251	1	1	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_1_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Trypsin;AC=MS:1001251	1	1	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_1_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Trypsin;AC=MS:1001251	1	1	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_1_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_1_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_1_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_1_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_1_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_1_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
pooled standard replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_1_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Trypsin;AC=MS:1001251	1	2	20190917_ESC_EB_hFF_H9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_23_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Trypsin;AC=MS:1001251	23	1	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_23_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Trypsin;AC=MS:1001251	23	1	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_23_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Trypsin;AC=MS:1001251	23	1	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_23_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_23_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_23_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_23_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_23_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_23_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
pooled standard replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_23_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Trypsin;AC=MS:1001251	23	2	20190917_ESC_EB_hFF_H9_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_20_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Trypsin;AC=MS:1001251	20	1	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_20_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Trypsin;AC=MS:1001251	20	1	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_20_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Trypsin;AC=MS:1001251	20	1	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_20_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_20_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_20_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_20_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_20_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_20_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
pooled standard replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_20_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Trypsin;AC=MS:1001251	20	2	20190917_ESC_EB_hFF_H9_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9-80 replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_21_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Trypsin;AC=MS:1001251	21	1	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9-80 replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_980_21_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Trypsin;AC=MS:1001251	21	1	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9-80 replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_980_21_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Trypsin;AC=MS:1001251	21	1	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_21_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_980_21_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_980_21_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_21_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_980_21_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_980_21_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
pooled standard replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_980_21_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Trypsin;AC=MS:1001251	21	2	20190917_ESC_EB_hFF_980_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_15_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_15_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
H9 replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_15_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_15_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_15_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
embryoid body replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_15_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 1	Homo sapiens	cell culture	1	20190917_ESC_EB_hFF_H9_15_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 2	Homo sapiens	cell culture	2	20190917_ESC_EB_hFF_H9_15_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HFF replicate 3	Homo sapiens	cell culture	3	20190917_ESC_EB_hFF_H9_15_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Trypsin;AC=MS:1001251	15	1	20190917_ESC_EB_hFF_H9_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0
